id,date,user_id,user_username,user_displayname,replyCount,retweetCount,likeCount,quoteCount,viewCount,searched_keyword,cleaned_text,Sentiment,hashtag_text
1.85E+18,2024-11-06 06:38:47+00:00,1.02E+18,LT_Aust,LT Aust,108,178,1234,21,41833,election 2024 trumpwon until 2025-3-31 since 2024-07-01,Trump has won the Sound on,Neutral,USAElection2024
1.85E+18,2024-11-06 10:47:40+00:00,15279429,VanityFair,VANITY FAIR,2032,8925,27190,1440,1934928,election 2024 trumpwon until 2025-3-31 since 2024-07-01,"Donald Trump has won the 2024 election. Four years after launching an unprecedented attack on democracy and leaving the White House in disgrace, the convicted felon will return to Washington, DC, as the 47th president of the United States.",Negative,
1.85E+18,2024-11-06 11:07:58+00:00,1.42E+18,AdrianDittmann,Adrian Dittmann,72,67,737,13,28207,election 2024 trumpwon until 2025-3-31 since 2024-07-01,AP has called the 2024 presidential election Donald Trump wins,Neutral,
1.85E+18,2024-11-06 08:26:43+00:00,1.07E+18,Suriyafansrages,Suriya Fans Rage,8,114,798,0,50677,USElection2024 ElonMusk2024 Election2024 ElectionDay until 2025-02-28 since 2024-07-01,Elon Change the Like Button,Neutral,"Kanguva, Election2024, Trump, Kamala, FightForAmerica, ElectionDay, USElection2024, USAElection2024, ElonMusk2024, USAElections"
1.85E+18,2024-11-05 18:02:44+00:00,1.39E+18,cb_doge,DogeDesigner,1307,4567,27833,189,2864879,USElection2024 ElonMusk2024 Election2024 ElectionDay until 2025-02-28 since 2024-07-01,This election is the most important election of our lifetime. This is no ordinary election. The other side wants to take away your freedom. President Trump must win to preserve the Constitution. He must win to preserve Democracy in America. Elon Musk,Positive,
1.85E+18,2024-11-05 18:03:26+00:00,1.78E+18,shubhamViral,Shubham Kumar,9,29,735,0,93708,USElection2024 ElonMusk2024 Election2024 ElectionDay until 2025-02-28 since 2024-07-01,Alert! Elon Musk has switched up the like button for Election Day Retweet for Kamala Like for Trump Whos getting your support?,Neutral,"USElection2024, ElectionDay, electionday2024, Election2024"
1.85E+18,2024-11-05 17:52:10+00:00,1.78E+18,shubhamViral,Shubham Kumar,3,7,188,1,26288,USElection2024 ElonMusk2024 Election2024 ElectionDay until 2025-02-28 since 2024-07-01,Its happening! Elon Musk has updated the like button for Election Day Retweet for Kamala Like for Trump Whos getting your support?,Neutral,"USElection2024, ElectionDay, electionday2024"
1.84E+18,2024-10-06 00:06:51+00:00,191871143,VigilantFox,The Vigilant Fox,492,11055,69022,236,9668579,USElection2024 ElonMusk2024 Election2024 ElectionDay until 2025-02-28 since 2024-07-01,"Elon Musk Issues Grave Warning Ahead of the 2024 Election Trust me, youll want to hear this. THREAD",Neutral,
1.85E+18,2024-11-06 07:44:58+00:00,7.99E+17,krishnakamal077,Lucifer,0,14,56,2,2607,USElection2024 ElonMusk2024 Election2024 ElectionDay until 2025-02-28 since 2024-07-01,"Donald Trump gave a special mention to during his victory speech. Oh let me tell you we have a new star the Star is Born, ELON, now he's an amazing guy we were sitting together tonight",Positive,"ElonMusk2024, ElectionDay, Election2024, VotedForTrump, USElection2024, Trump2024"
1.85E+18,2024-11-05 14:41:42+00:00,1.58E+18,SpartaJustice,Truth Justice,154,1072,6101,43,477786,USElection2024 ElonMusk2024 Election2024 ElectionDay until 2025-02-28 since 2024-07-01,"realDonaldTrump THE FUTURE OF AMERICA Go out and vote, vote like your life depends on it, vote like your future depends on it, because it does. This is the last chance man. elonmusk",Positive,
1.85E+18,2024-11-05 15:49:14+00:00,1.70E+18,X1Waseem,Itx Waseem,2,2,40,0,10515,USElection2024 ElonMusk2024 Election2024 ElectionDay until 2025-02-28 since 2024-07-01,"At first, I thought it was a hoax but it's real Elon Musk has updated the like button for the U.S. Elections Retweet for Trump Like for Kamala",Positive,"USElection2024, ElectionDay"
1.85E+18,2024-11-05 02:42:39+00:00,9.15E+17,NiohBerg,,10,58,287,4,8916,USElection2024 ElonMusk2024 Election2024 ElectionDay until 2025-02-28 since 2024-07-01,"Elon Musk Go out and VOTE. Vote like your life depends on it, vote like your future depends on it, because it DOES. This is it. The final battle.",Positive,
1.85E+18,2024-11-05 18:21:22+00:00,25073877,realDonaldTrump,Donald J Trump,57048,75927,614515,4963,42001059,Trump2024NowMoreThenEver VoteVoteVote VoteTrump2024 until 2025-02-28 since 2024-07-01,Your vote will lead us to Greatness. Your vote will unleash a new GOLDEN AGE! Your vote will MAKE AMERICA GREAT AGAIN! GREATER THAN EVER BEFORE! VOTE TRUMP!,Positive,"VotedForTrump, Election2024"
1.85E+18,2024-10-17 16:28:08+00:00,1.52E+18,MarindaVannoy1,Mandy,137,131,1617,10,21270,Trump2024NowMoreThenEver VoteVoteVote VoteTrump2024 until 2025-02-28 since 2024-07-01,VOTE FIGHT VOTE FIGHT VOTE FIGHT VOTE FIGHT VOTE FIGHT VOTE FIGHT TrumpVance 2024,Positive,
1.84E+18,2024-09-22 10:38:04+00:00,1.35E+18,5dme81,5DME81,14,372,637,9,14491,Trump2024NowMoreThenEver VoteVoteVote VoteTrump2024 until 2025-02-28 since 2024-07-01,"Landslide thats TOO BIG TO RIG WE ARE GOING TO SAVE OUR COUNTRY VOTE TRUMP TO SAVE AMERICA, ECONOMY, BORDER, JOBS, AND RESTORE WORLD PEACE",Positive,TooBigToRig
1.81E+18,2024-07-01 21:56:19+00:00,1.49E+18,NowPammsy,PammsyNow,16,196,258,5,6545,Trump2024NowMoreThenEver VoteVoteVote VoteTrump2024 until 2025-02-28 since 2024-07-01,"Trump is a wonderful, generous, caring man who has helped numerous people in his lifetime! Now he wants to help America become great again! Lets give him the chance! Vote for I love him because he loves America!",Positive,Trump2024
1.85E+18,2024-10-14 01:50:51+00:00,1.49E+18,NowPammsy,PammsyNow,20,222,339,15,7239,Trump2024NowMoreThenEver VoteVoteVote VoteTrump2024 until 2025-02-28 since 2024-07-01,Wow!! We are behind President Trump 150!! I agree! VoteTrump 2024,Positive,
1.85E+18,2024-10-27 19:39:34+00:00,1.49E+18,NowPammsy,PammsyNow,9,124,236,1,6652,Trump2024NowMoreThenEver VoteVoteVote VoteTrump2024 until 2025-02-28 since 2024-07-01,Lets go MAGA! Trump Now More Than EverVote Red down ballot!,Positive,
1.84E+18,2024-09-28 20:35:41+00:00,1.49E+18,NowPammsy,PammsyNow,15,232,355,8,8475,Trump2024NowMoreThenEver VoteVoteVote VoteTrump2024 until 2025-02-28 since 2024-07-01,"Fantastic new ad for Trump!!Lets vote for him and Fight, Fight, Fight for America with him!",Positive,
1.85E+18,2024-10-23 12:30:22+00:00,1.35E+18,5dme81,5DME81,21,384,473,7,12541,Trump2024NowMoreThenEver VoteVoteVote VoteTrump2024 until 2025-02-28 since 2024-07-01,VOTE ON THE RIGHT SIDE OF AMERICA WE ARE GOING TO SAVE AMERICA GET UP AND VOTE! IM NOT VOTING FOR KAMALA BULLSHT IM VOTING FOR DONALD TRUMP 2024 LETS GO. Go Vote,Positive,"Trump2024NowMorethanEver, Vote"
1.85E+18,2024-11-05 15:08:33+00:00,1.43E+18,Sassafrass_84,Sassafrass84,22,170,509,7,6842,Trump2024NowMoreThenEver VoteVoteVote VoteTrump2024 until 2025-02-28 since 2024-07-01,Today is the day. Don't sit this one out. Go vote! Let's take our country back. Trump is loved worldwide. Fight for Trump.,Positive,
1.85E+18,2024-10-31 02:02:01+00:00,1.35E+18,5dme81,5DME81,12,247,410,2,11762,Trump2024NowMoreThenEver VoteVoteVote VoteTrump2024 until 2025-02-28 since 2024-07-01,TRUMP IS ELECTRICWE WILL NEVER GIVE IN AND WE WILL NEVER GIVE UPWE WILL NEVER BACK DOWNPOWERFUL WEALTHY HEALTHY STRONG PROUD SAFE MAKE AMERICA GREAT AGAIN VOTE TRUMP,Positive,
1.83E+18,2024-08-30 23:49:04+00:00,589672047,vitalyzdtv,VitalyTheGoat,7846,24864,193622,1541,12761119,Trump2024NowMoreThenEver VoteVoteVote VoteTrump2024 until 2025-02-28 since 2024-07-01,"Back in 2016 I used to be a Never Trumper. Honestly I didnt know why. I even streaked the NBA finals with Trump sucks written across my chest. Living in LA had me brainwashed believing he was a racist. Now, I fully endorse Trump to be the next President of the United",Positive,
1.85E+18,2024-10-30 05:13:50+00:00,1.49E+18,NowPammsy,PammsyNow,12,168,311,4,6725,Trump2024NowMoreThenEver VoteVoteVote VoteTrump2024 until 2025-02-28 since 2024-07-01,Yesss! Lets go. Vote even more so its an overwhelming landslide victory! Dont stay home! Get out the vote for Trump! Vote Red down ballot!,Positive,
1.84E+18,2024-09-25 03:11:59+00:00,8.26E+17,MrJOHNWICK2,MARK WICK,65,131,1268,3,51988,Trump2024NowMoreThenEver VoteVoteVote VoteTrump2024 until 2025-02-28 since 2024-07-01,realDonaldTrump Vote for TRUMP to save AMERICA,Positive,"MAGA, Trump2024"
1.85E+18,2024-11-01 13:19:28+00:00,1.35E+18,5dme81,5DME81,9,227,367,3,9693,Trump2024NowMoreThenEver VoteVoteVote VoteTrump2024 until 2025-02-28 since 2024-07-01,SO MUCH LOVEWHAT KEEPS TRUMP MOTIVATEDTRUMP FOR THE PEOPLE I HAVE ONE THING IN MIND MAKE AMERICA GREAT AGAIN THATS ALL I THINK ABOUT VOTE TRUMP NOW,Positive,
1.85E+18,2024-11-04 17:43:00+00:00,1.14E+18,SUBRATA30016572,Trump Lover,121,84,512,6,5197,Trump2024NowMoreThenEver VoteVoteVote VoteTrump2024 until 2025-02-28 since 2024-07-01,Drop a if youre a fan of Team TrumpVance! Vote Vote Vote,Positive,
1.85E+18,2024-11-05 22:38:47+00:00,1.61E+18,2025DJT2025,2025TRUMPS BLONDE2025,8,183,448,0,10678,Trump2024NowMoreThenEver VoteVoteVote VoteTrump2024 until 2025-02-28 since 2024-07-01,VOTE FOR TRUMP TODAY!,Positive,
1.85E+18,2024-11-05 14:19:56+00:00,1.26E+18,TheEXECUTlONER_,MRH,40,536,927,15,21350,Trump2024NowMoreThenEver VoteVoteVote VoteTrump2024 until 2025-02-28 since 2024-07-01,Het out and vote! Go Vote for Trump! Keep this in mind,Positive,"Trump2024, Vote2024"
1.85E+18,2024-11-05 20:57:20+00:00,1.03E+18,blueeyed1972,Blue eyed angel,37,30,473,0,3798,Trump2024NowMoreThenEver VoteVoteVote VoteTrump2024 until 2025-02-28 since 2024-07-01,Today is the day to make America great again get out and vote,Positive,"TrumpVance2024, TrumpVance2024ToSaveAmerica, VotedforTrump, Trump2024, Trump2024Vance"
1.85E+18,2024-10-31 17:24:30+00:00,1.26E+18,TheEXECUTlONER_,MRH,217,2471,10444,54,84332,VoteRed VoteRepublican VoteTrump2024 until 2025-02-28 since 2024-07-01,The tide isnt turning it has already turned! These LEGAL immigrants are voting Trump! Before you come to attack us We are Venezuelan and Dominican we both came here legally after a long process that included medical exams and background checks visas that allow us to,Positive,
1.85E+18,2024-10-24 17:50:57+00:00,26056899,_Sir_Willie,Will Austin,197,658,6678,15,65673,VoteRed VoteRepublican VoteTrump2024 until 2025-02-28 since 2024-07-01,Just voted for Donald J. Trump in Pennsylvania! Republican straight down the ballot.,Positive,
1.85E+18,2024-10-22 16:36:03+00:00,36730901,GaryCardone,Gary Cardone,182,964,11073,19,170726,VoteRed VoteRepublican VoteTrump2024 until 2025-02-28 since 2024-07-01,Its done. Officially voted for this 2024 election cycle!! Trump 2024 baby!,Positive,
1.85E+18,2024-10-21 21:47:01+00:00,1.51E+18,ArmyBrat682,ArmyBrat68,654,1229,13489,36,107111,VoteRed VoteRepublican VoteTrump2024 until 2025-02-28 since 2024-07-01,Im on my way to vote for Freedom!!! TrumpVance2024,Positive,
1.85E+18,2024-10-17 22:19:04+00:00,1.75E+18,piper4freedom,Piper,9799,19654,249828,884,3214157,VoteRed VoteRepublican VoteTrump2024 until 2025-02-28 since 2024-07-01,My first vote as a U.S. Citizen!!! TrumpVance 2024,Positive,
1.85E+18,2024-11-01 21:52:15+00:00,1.59E+18,TMCPatriot84,Serpintine,326,821,13182,23,113914,VoteRed VoteRepublican VoteTrump2024 until 2025-02-28 since 2024-07-01,I have fulfilled my civic duty and voted for Donald Trump!,Positive,
1.85E+18,2024-11-05 18:00:32+00:00,47293791,w_terrence,Terrence K Williams,1396,7430,59518,127,570119,VoteRed VoteRepublican VoteTrump2024 until 2025-02-28 since 2024-07-01,I VOTED for Trump. I had no choice I really care about the future of this country and the American Dream. I come from poverty the foster care system but America gave me so many opportunities. I believe Donald Trump is the only candidate who will make it possible for,Positive,
1.85E+18,2024-10-22 22:55:17+00:00,1.36E+18,AntivaxBarbie,Silo like Silhouette,1853,4574,62312,146,846183,VoteRed VoteRepublican VoteTrump2024 until 2025-02-28 since 2024-07-01,Voted for Trumpvance and republicans down the ballot,Neutral,
1.85E+18,2024-10-26 20:22:33+00:00,1.12E+18,texasbreakfast1,Texas Breakfast,7670,8474,121443,471,1273821,VoteRed VoteRepublican VoteTrump2024 until 2025-02-28 since 2024-07-01,Just voted republican for the first time in my life,Neutral,TrumpVance2024
1.85E+18,2024-11-01 16:06:20+00:00,232108392,GayRepublicSwag,The Gay Republican,285,928,7264,28,69405,VoteRed VoteRepublican VoteTrump2024 until 2025-02-28 since 2024-07-01,This piece of sexy garbage just cast his vote for Donald J. Trump! What an honor it is to be able to vote for SUCH an iconic America loving candidate!,Positive,"Trump2024, AmericaFirst, TrumpVance2024"
1.82E+18,2024-07-22 21:46:04+00:00,1.54E+18,TheThe1776,,73,1789,3771,54,66318,VoteRed VoteRepublican VoteTrump2024 until 2025-02-28 since 2024-07-01,This guy is proudly voting for President Trump and he spits out FACTS on WHY he will NOT vote for the Democrat Party,Neutral,
1.82E+18,2024-08-01 22:00:01+00:00,1.27E+18,AccountableGOP,Republican Accountability,395,3287,11246,96,250954,VoteRed VoteRepublican VoteTrump2024 until 2025-02-28 since 2024-07-01,"Im a veteran. Im a lifelong Republican. I have never, ever voted for a Democratic president, until nowEverything Trump promised me, he failedI thought he was going to clear the swamp. I didnt expect him to bring in his own swamp. He is a consummate liar.",Positive,
1.85E+18,2024-11-04 16:23:54+00:00,1.27E+18,GabiNga1,Gabi,33,210,334,1,8379,VoteRed VoteRepublican VoteTrump2024 until 2025-02-28 since 2024-07-01,I VOTED! HAVE YOU?!?,Neutral,"TRUMP2024VANCE, MAGA2024AGAIN"
1.85E+18,2024-11-01 03:47:29+00:00,1.54E+18,TheThe1776,,97,1770,4506,29,57089,VoteRed VoteRepublican VoteTrump2024 until 2025-02-28 since 2024-07-01,"This man wasnt gonna vote in the 2024 election especially the 2020 election was questionable, but he did go and voted for Trump If this man can go to all these rallies and talk to all these people all day everyday This man works 24 hours a Billionaire put his life on the",Positive,
1.85E+18,2024-10-25 21:09:50+00:00,1.65E+18,__my__at,,1494,1799,30671,81,428425,VoteRed VoteRepublican VoteTrump2024 until 2025-02-28 since 2024-07-01,Secured my vote! I just proudly voted for Trump,Positive,
1.85E+18,2024-10-29 15:14:47+00:00,1.26E+18,TONYxTWO,TONY,616,4602,28347,85,153040,VoteRed VoteRepublican VoteTrump2024 until 2025-02-28 since 2024-07-01,"Today was my first time voting as an American Citizen, and I voted Donald Trump 2024! Love it!!! One week to go!! Lets win this realDonaldTrump",Positive,
1.83E+18,2024-08-30 04:13:48+00:00,1.54E+18,TheThe1776,,38,429,689,18,19466,VoteRed VoteRepublican VoteTrump2024 until 2025-02-28 since 2024-07-01,"This guy was a NEVER Trumper who in 2016 wrote in another candidate for President and was very outspoken against Trump. He WILL be voting for Trump in 2024 because he is voting against censorship, the people who say you will own nothing and be happy about it, those who want to",Positive,
1.85E+18,2024-10-28 14:05:52+00:00,927746353,PerspicaciousXY,Patty Girl MAGA Xd,193,363,3469,19,25916,VoteRed VoteRepublican VoteTrump2024 until 2025-02-28 since 2024-07-01,Just voted for the felon and the hillbilly,Neutral,Trump2024Vance
1.85E+18,2024-10-19 14:42:00+00:00,1.38E+18,EvasTeslaSPlaid,Eva McMillan,183,111,1542,10,22288,VoteRed VoteRepublican VoteTrump2024 until 2025-02-28 since 2024-07-01,My fifth vote as a U.S. Citizen. TrumpVance 2024,Neutral,
1.85E+18,2024-10-24 19:19:34+00:00,1.81E+18,CHU7CH1LL,CHU7CH1LL,552,1561,13774,32,215733,ElectionDay Vote4Trump VoteRed until 2025-02-28 since 2024-07-01,"Today I voted for the first time in my life for Donald J Trump! Pray for President Trump to win this election and Make America Great Again Fort Wayne, IN",Positive,
1.85E+18,2024-11-05 11:09:16+00:00,174015773,RenattaOxendine,Renatta Michele Oxendine,109,309,4119,9,34676,ElectionDay Vote4Trump VoteRed until 2025-02-28 since 2024-07-01,Good morning yall! Todays the day! Vote Trump and red down the ballot if you havent already. Lets save our country! Have a great day yall! Love you all!,Positive,
1.85E+18,2024-11-05 12:45:58+00:00,28851241,Phil_The_Aggie,Mr Phil,6,87,230,2,8095,ElectionDay Vote4Trump VoteRed until 2025-02-28 since 2024-07-01,"Today is the day! If you havent yet, get out and vote no matter how long it takes. Keep your eyes peeled for polling place shenanigans. And pray the election goes for President Trump. It is time to fix Americaits once again time to Make America Great Again!",Positive,
1.85E+18,2024-11-05 14:23:43+00:00,2237590525,ImKnotTheOne,Charli Huxley,169,326,2788,33,158104,ElectionDay Vote4Trump VoteRed until 2025-02-28 since 2024-07-01,Because only garbage people would vote for this garbage human. Cant wait for these people to crawl back under their rocks. Make America Great Again,Negative,"Trump2024, VotedforTrump, ElectionDay"
1.85E+18,2024-11-04 20:43:37+00:00,7.30E+17,TeamTrump,Team Trump Text TRUMP to 88022,13375,27148,210793,1390,46063923,ElectionDay Vote4Trump VoteRed until 2025-02-28 since 2024-07-01,AMERICA TODAY IS ELECTION DAY IF YOU HAVEN'T YET MAKE SURE YOU VOTE TO MAKE AMERICA GREAT AGAIN. BRING YOUR FRIENDS AND FAMILY TOO!,Positive,"VotedforTrump, ElectionDay"
1.85E+18,2024-11-05 14:15:52+00:00,1.26E+18,TheEXECUTlONER_,MRH,253,1441,5089,105,109132,ElectionDay Vote4Trump VoteRed until 2025-02-28 since 2024-07-01,Liliana from Rhode Island has a very special prayer for President Trump. How awesome is this? Today is the day. Go vote for President Trump. Our country is at stake. Help Make America Great Again. Make it Too Big to Rig.,Positive,"VotedForTrump, ElectionDay, Election2024"
1.85E+18,2024-10-27 18:53:24+00:00,1.43E+18,Sassafrass_84,Sassafrass84,161,287,2197,8,29569,ElectionDay Vote4Trump VoteRed until 2025-02-28 since 2024-07-01,"We did it. We went and got our early vote in. It was my daughters first time voting for President Donald Trump. We voted straight red down the ballot. This is how we win. Oh, we voted no on amendment 4. Choose life!",Positive,
