id,date,user_id,user_username,user_displayname,replycount,retweetcount,likecount,quotecount,viewcount,searched_keyword,cleaned_text,hashtag_text,year,month_year,sentiment
1850000000000000000,2024-10-15 17:12:49+07,1780000000000000000,ivankatrumpo,Ivanka Trump  Parody,1901,77,251,41,29855,DumpTrump NotMyPresident  until 2024-12-30 since 2024-10-01,"JUST IN Whoopi Goldberg says, I would like every Republican out there to stop referring to this man Trump as the president. He is not the president! How do you respond to Goldberg?",,2024,2024-10,Negative
1780000000000000000,2024-04-22 06:25:44+07,1500000000000000000,StivaliRyder,Stivali Ryder    BlueCrew,38,365,587,25,10768,TrumpIndicted FuckTrump until 2025-03-30 since 2024-09-01,"The Central Park Five in 2024 has taken out an ad for Fuckface, the criminal defendant with 34 felony charges in NY. Trump should serve a minimum of 11 12 years, even if the jury finds him innocent, but everyone knows that the fucker is guilty",,2024,2024-04,Negative
1790000000000000000,2024-05-05 07:50:52+07,2470000000,G1rly_Tattooed,Trin1ty,18,165,311,3,10258,PresidentialElection VoteUSA Vote Trump unil 2024-11-06 since 2024-05-01,Let the countdown begin 185 days until we vote Trump2024,Trump2024,2024,2024-05,Neutral
1790000000000000000,2024-05-12 07:17:13+07,1590000000000000000,MAGAIncWarRoom,MAGA War Room,56,546,1437,24,70845,PresidentialElection VoteUSA Vote Trump unil 2024-11-06 since 2024-05-01,"President Trump So if you want to save America, register, get an absentee or mailin ballot, vote early or vote on Election Day...but whatever you do, you must get out and vote. This year, election season begins on September 16th and goes all the way to November 5th.",,2024,2024-05,Neutral
1790000000000000000,2024-05-13 20:09:28+07,1540000000000000000,SaltyGoat17,SaltyGoat,39,117,427,10,11540,PresidentialElection VoteUSA Vote Trump unil 2024-11-06 since 2024-05-01,Trump now leads Biden in the battleground states!! And we still have almost 6 months to go!! Starting off looking like a pretty good Monday!! Trump2024,,2024,2024-05,Positive
1790000000000000000,2024-05-17 23:14:00+07,1600000000000000000,americangl,American Gal,1,0,0,0,76,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2024-01-01,Trump WILL Rock You!!,"trump, Donaldtrump, MAGA, election, presidential, president, truthsocial, twitter, newsfeed, politics, timeline, facebook, Melania, trump2024, trumpism, trumpy, americafirst, saveamerica, campaignrally, trumpwon, election2024, campaigntrail, political",2024,2024-05,Positive
1790000000000000000,2024-05-17 23:14:29+07,1600000000000000000,americangl,American Gal,0,0,0,0,74,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2024-01-01,Runnin' Down the Dream with TRUMP!!,"trump, Donaldtrump, MAGA, election, presidential, president, truthsocial, twitter, newsfeed, politics, timeline, facebook, Melania, trump2024, trumpism, trumpy, americafirst, saveamerica, campaignrally, trumpwon, election2024",2024,2024-05,Positive
1790000000000000000,2024-05-17 23:14:49+07,1600000000000000000,americangl,American Gal,0,0,0,0,84,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2024-01-01,Trump IS The FIGHTER!!,"trump, Donaldtrump, MAGA, election, presidential, president, truthsocial, twitter, newsfeed, politics, timeline, facebook, Melania, trump2024, trumpism, trumpy, americafirst, saveamerica, campaignrally, trumpwon, election2024, campaigntrail, political",2024,2024-05,Positive
1790000000000000000,2024-05-20 00:20:41+07,2470000000,G1rly_Tattooed,Trin1ty,20,246,403,6,10521,Election2024 VoteTrump until 2025-03-30 since 2024-12-06,Thats the truth right there!!! 170 days to vote,Trump2024,2024,2024-05,Positive
1800000000000000000,2024-05-31 04:01:47+07,1770000000000000000,RedPolitics1776,RightWingPolitics,36,45,239,0,26582,PresidentialElection2024 Trump  until 2025-03-30 since 2024-12-06,"Regardless of the verdict, Trump will be the next president of this country on January 20th, 2025. THIS WILL BACKFIRE LIKE NEVER BEFORE!","Trump, TrumpTrial, Jury, Verdict",2024,2024-05,Positive
1800000000000000000,2024-05-31 04:25:21+07,2160000000,WinnieSchola,Winnie Schola,35,73,695,7,58246,TrumpWon2024 until 2025-03-30 since 2024-09-01,VivekGRamaswamy Never Surrender no backing out. Trump is still winning 2024 presidential election,,2024,2024-05,Positive
1800000000000000000,2024-05-31 05:10:11+07,1600000000000000000,Deja_Vu_4Me,LindaEvans,42,199,466,6,15961,PresidentialElection VoteUSA Vote Trump unil 2024-11-06 since 2024-05-01,"I'm still voting for realDonaldTrump on November 5th, 2024... Repost if you're voting for too. God bless President Trump God bless America","Trump2024, Trump, Trump2024toSaveAmerica",2024,2024-05,Positive
1800000000000000000,2024-06-23 21:54:58+07,2570000000,naretevduorp,Proud Navy Veteran,13,81,192,12,6493,ResistTrump NotMyPresident until 2025-12-06 since 2024-09-01,! The Choice is Binary and Absolute! Donald Trump is not running to be President in the United States. He is running to acquire the power of that office to lead a Revolution against those of us who stand against him! He will,MAGA,2024,2024-06,Negative
1810000000000000000,2024-07-02 04:56:19+07,1490000000000000000,NowPammsy,PammsyNow,16,196,258,5,6545,Trump2024NowMoreThenEver VoteVoteVote VoteTrump2024 until 2025-02-28 since 2024-07-01,"Trump is a wonderful, generous, caring man who has helped numerous people in his lifetime! Now he wants to help America become great again! Lets give him the chance! Vote for I love him because he loves America!",Trump2024,2024,2024-07,Positive
1810000000000000000,2024-07-03 23:43:21+07,16500000,votevets,VoteVets,38,428,595,24,20088,Vote2024 VoteForAmerica VoteRed VoteBlue VoteRepublican VoteDemocrat until 2025-3-31 since 2024-07-01,"Our freedoms, democracy, and very lives are at stake. We must spread the word and VOTE BLUE to save our future. If Trump wins, we could very likely lose everything.",VeteransDefendDemocracy,2024,2024-07,Negative
1810000000000000000,2024-07-08 21:53:59+07,1490000000000000000,NowPammsy,PammsyNow,29,214,339,8,9264,LoveTrump TrumpVance2024 until 2025-02-28 since 2024-07-01,"I love this video! We need this mans leadership and his wife, who is beautiful inside out, back in the White House!Bring real love for America back!",TRUMP2024ToSaveAmerica,2024,2024-07,Positive
1810000000000000000,2024-07-13 04:53:50+07,4100000000,The_Trump_Train,The Trump Train,148,118,583,12,10769,TrumpTrain Trump2024 until 2025-03-30 since 2024-09-01,"Are you VOTING on November 5, 2024? If so, drop an ABSOLUTELY for a TheTrumpTrain follow back! Less than 4 months to go before we",MAGAA,2024,2024-07,Positive
1810000000000000000,2024-07-14 06:10:29+07,2930000000,Vinod_r108,Rai ji,110,80,1083,36,280167,DonaldJTrump  President2024 BREAKING POTUS DonaldTrump DonaldTrump2024 winner Election2024 electionday2024 until 2025-3-31 since 2024-07-01,PicturesFoIder Donald Trump will now win in a landslide victory. . This incident just determined the outcome of the 2024 election.,DonaldTrump,2024,2024-07,Positive
1810000000000000000,2024-07-14 06:10:31+07,1280000000000000000,HopeAnagli,Big Anagli,7,25,223,5,34577,TrumpWon2024 until 2025-03-30 since 2024-09-01,Donald Trump just won the election now.,TrumpIsProject2025,2024,2024-07,Neutral
1810000000000000000,2024-07-14 07:10:44+07,1480000000000000000,SplendorEternal,Akhenaten,9,15,182,4,17769,TrumpWon2024 until 2025-03-30 since 2024-09-01,"What is there to say? Except that Trump has certainly won the election, even as we speak. Its over.",,2024,2024-07,Positive
1810000000000000000,2024-07-14 08:32:33+07,2930000000,Vinod_r108,Rai ji,88,193,2016,20,344551,DonaldJTrump  President2024 BREAKING POTUS DonaldTrump DonaldTrump2024 winner Election2024 electionday2024 until 2025-3-31 since 2024-07-01,domlucre Donald Trump will now win in a landslide victory. . This incident just determined the outcome of the 2024 election.,DonaldTrump,2024,2024-07,Positive
1810000000000000000,2024-07-14 08:40:29+07,2930000000,Vinod_r108,Rai ji,293,157,3216,42,799484,DonaldJTrump  President2024 BREAKING POTUS DonaldTrump DonaldTrump2024 winner Election2024 electionday2024 until 2025-3-31 since 2024-07-01,Morbidful Donald Trump will now win in a landslide victory. . This incident just determined the outcome of the 2024 election.,DonaldTrump,2024,2024-07,Positive
1810000000000000000,2024-07-16 02:16:41+07,1140000000000000000,PopBase,Pop Base,548,555,19431,1234,3442277,USA2024 USAElection2024 Election2024 until 2025-3-31 since 2024-07-01,2024 US Presidential Election as of now Biden and Harris vs Trump and Vance,,2024,2024-07,Neutral
1810000000000000000,2024-07-17 02:59:22+07,753000000000000000,PrincessBravato,WeThePeople,14,141,248,7,4996,ResistTrump NotMyPresidentâ€‹ until 2024-11-6 since 2024-7-1,The media and foreign countries can fuck right off. I am fighting for this democracy. I won't quit and I am a persistent mother fucker.,"StopProject2025, TrumpIsProject2025, RoevemberIsComing",2024,2024-07,Negative
1820000000000000000,2024-07-22 01:54:48+07,1240000000000000000,michaelt5656,REPUBLICANS AGAINST MAGA,4,87,281,4,3293,ResistTrump NotMyPresidentâ€‹ until 2024-11-6 since 2024-7-1,"I would be very proud to call this woman who is not a felon, a rapist, thief or con artist my President.",,2024,2024-07,Positive
1820000000000000000,2024-07-23 04:46:04+07,1540000000000000000,TheThe1776,,73,1789,3771,54,66318,VoteRed VoteRepublican VoteTrump2024 until 2025-02-28 since 2024-07-01,This guy is proudly voting for President Trump and he spits out FACTS on WHY he will NOT vote for the Democrat Party,,2024,2024-07,Neutral
1820000000000000000,2024-07-25 09:39:25+07,979000000000000000,BigBlueWaveUSA,BigBlueWaveUSA2026,25,124,310,6,10057,VoteForAmerica Vote VoteBlue VoteHarris VoteKamala until 2025-02-28 since 2024-07-01,"MAGA is dead. Long live is now endorsed by over 200 Dem Reps, 45 Dem Senators and all 23 Dem Governors. VOTE move on from the fascism, hate, violence, bigotry, racism and repression of Trump and","Kamalot, KamalaHarris, KamalaHarris2024, MAGARepublicans",2024,2024-07,Negative
1820000000000000000,2024-07-25 22:13:15+07,1410000000000000000,THEnicwebster,Nicolaus,18,129,229,10,5788,VoteForAmerica Vote VoteBlue VoteHarris VoteKamala until 2025-02-28 since 2024-07-01,A vote for is a vote for and all of the FAILURES they have created across the globe.,"KamalaHarris, JoeBiden, Election2024, TRUMP2024ToSaveAmerica",2024,2024-07,Negative
1820000000000000000,2024-07-26 09:03:02+07,907000000,RojoRurba002,Must Love,39,175,714,5,30497,LoveTrump TrumpVance2024 until 2025-02-28 since 2024-07-01,Our next President of The United States States White Women Donate Organize We are not afraid of the patriarchy anymore! Theyre implementing of will destroy our lives and the next generation! We must save America from Donald Trump !,"AnswerTheCall, Project2025, YesWeCam",2024,2024-07,Negative
1820000000000000000,2024-07-28 07:57:10+07,1230000000000000000,the_resistor,The Resistor Sister,3,47,224,3,8375,ResistTrump NotMyPresidentâ€‹ until 2024-11-6 since 2024-7-1,Donald. The Women of America are going to SAVE America from YOU.,,2024,2024-07,Negative
1820000000000000000,2024-07-28 23:42:40+07,1430000000000000000,Sassafrass_84,Sassafrass84,95,863,2059,58,69427,VoteTrump VoteKamala ElectionDay Election2024 VotedforTrump until 2025-3-31 since 2024-07-01,Just a reminder on what kamala represents. Do you want this for America? Hell no. Vote Trump. I'm on board with the man who is team usa and not illegal invasion.,,2024,2024-07,Negative
1820000000000000000,2024-08-02 05:00:01+07,1270000000000000000,AccountableGOP,Republican Accountability,395,3287,11246,96,250954,VoteRed VoteRepublican VoteTrump2024 until 2025-02-28 since 2024-07-01,"Im a veteran. Im a lifelong Republican. I have never, ever voted for a Democratic president, until nowEverything Trump promised me, he failedI thought he was going to clear the swamp. I didnt expect him to bring in his own swamp. He is a consummate liar.",,2024,2024-08,Positive
1820000000000000000,2024-08-04 09:54:38+07,18600000,hodgetwins,Hodgetwins,905,5216,32168,96,339575,LoveTrump TrumpVance2024 until 2025-02-28 since 2024-07-01,"Trumps campaign is love, unity, and positivitybringing everybody together",,2024,2024-08,Positive
1820000000000000000,2024-08-06 04:30:06+07,1430000000000000000,Sassafrass_84,Sassafrass84,47,290,772,24,52689,KamalaHarris USAElections Trump2024 Trump2024Vance until 2025-3-31 since 2024-07-01,"This video is bad ass. Seriously. If you don't want 4 more years of the Biden agenda through kamala, you need to vote for Trump. Trump was right about everything. I'll take Trump cash over a",KamalaCrash,2024,2024-08,Negative
1820000000000000000,2024-08-06 20:10:29+07,4430000000,PopCrave,Pop Crave,546,1830,53760,699,1730419,USA2024 USAElection2024 Election2024 until 2025-3-31 since 2024-07-01,The 2024 US presidential election Democrats Kamala Harris Tim Walz Republicans Donald Trump JD Vance,,2024,2024-08,Neutral
1820000000000000000,2024-08-09 01:16:46+07,1230000000000000000,the_resistor,The Resistor Sister,8,344,1132,26,20611,ResistTrump NotMyPresidentâ€‹ until 2024-11-6 since 2024-7-1,"Trump is sick, delusional, old, rambling, and a criminal. He belongs in prison for the rest of his life. America is NOT going back",HarrisWalz2024,2024,2024-08,Negative
1820000000000000000,2024-08-14 04:11:33+07,1500000000000000000,donkoclock,DonkConnects,681,1421,4163,110,44405,VoteForAmerica Vote VoteBlue VoteHarris VoteKamala until 2025-02-28 since 2024-07-01,A vote for Kamala Harris is a vote to see Donald Trump go to Venezuela! Drop a Repost if you agree! I want all Blue Voters to follow you!,,2024,2024-08,Positive
1830000000000000000,2024-08-23 11:24:28+07,4100000000,The_Trump_Train,The Trump Train,55,50,433,1,17756,TrumpTrain Trump2024 until 2025-03-30 since 2024-09-01,realDonaldTrump Were taking the White House BACK on November 5th!,,2024,2024-08,Positive
1830000000000000000,2024-08-26 20:48:34+07,19900000,caitoz,Caitlin Johnstone,16,119,318,11,26600,politics DefeatTrump AntiFascist TrumpIsAFascist AntiTrump until 2025-02-28 since 2024-07-01,"Both Trumpism And AntiTrumpism Are Fake, Decoy Revolutions As Americans become more and more discontented with the abusive nature of their nations government, a man has shown up who leads both Democrats and Republicans to believe that the best way to stick it to the man is to",,2024,2024-08,Negative
1830000000000000000,2024-08-27 04:38:52+07,4100000000,The_Trump_Train,The Trump Train,57,125,671,0,24311,TrumpTrain Trump2024 until 2025-03-30 since 2024-09-01,realDonaldTrump FIGHT FOR AMERICA BY VOTING TRUMP ON NOVEMBER 5TH!,,2024,2024-08,Positive
1830000000000000000,2024-08-27 20:20:48+07,4100000000,The_Trump_Train,The Trump Train,169,410,1143,14,11656,TrumpTrain Trump2024 until 2025-03-30 since 2024-09-01,"Today marks 70 days until the most important day of our countrys history. On November 5th, we will take back our country. Do you have a plan to vote for Donald J. Trump?",,2024,2024-08,Positive
1830000000000000000,2024-08-28 05:35:55+07,1540000000000000000,TrumpsBadKitty,TrumpsKitten,27,59,200,5,3338,TrumpIndicted FuckTrump until 2025-03-30 since 2024-09-01,Trump was just indicted for election interference by a party that is committing ELECTION INTERFERENCE RIGHT NOW!!,,2024,2024-08,Negative
1830000000000000000,2024-08-28 06:30:46+07,1600000000000000000,Loveof1776,Victoria,14,253,316,3,9013,LoveTrump TrumpVance2024 until 2025-02-28 since 2024-07-01,"IMHO, this is one of President Trumps most authentic attempts to join true American patriots together and answer the call to make our nation great again. We must pray and work together or were definitely headed toward complete collapse.",,2024,2024-08,Positive
1830000000000000000,2024-08-29 01:51:26+07,1510000000000000000,ImMeme0,I Meme Therefore I Am,738,9595,30430,386,517701,ResistTrump NotMyPresidentâ€‹ until 2024-11-6 since 2024-7-1,"BREAKING Black women across the country have united to create the Im Not With Her movement, expressing their support for Trump for President. Im proud to recognize many of these faces, as Ive been following these independent women on TT for quite some time.",,2024,2024-08,Positive
